brand,age,km_class,price
BMW,17.0,yli300tkm,7690.0
BMW,18.0,0-50tkm,
BMW,18.0,50-100tkm,15800.0
BMW,18.0,100-150tkm,
BMW,18.0,150-200tkm,6250.0
BMW,18.0,200-250tkm,7690.0
BMW,18.0,250-300tkm,
BMW,18.0,yli300tkm,6990.0
BMW,19.0,0-50tkm,
BMW,19.0,50-100tkm,
BMW,19.0,100-150tkm,
BMW,19.0,150-200tkm,
BMW,19.0,200-250tkm,
BMW,19.0,250-300tkm,14445.0
BMW,19.0,yli300tkm,4895.0
BMW,20.0,0-50tkm,
BMW,20.0,50-100tkm,
BMW,20.0,100-150tkm,
BMW,20.0,150-200tkm,8400.0
BMW,20.0,200-250tkm,11450.0
BMW,20.0,250-300tkm,6490.0
BMW,20.0,yli300tkm,4935.0
BYD,0.0,0-50tkm,39890.0
BYD,0.0,50-100tkm,
BYD,0.0,100-150tkm,
BYD,0.0,150-200tkm,
BYD,0.0,200-250tkm,
BYD,0.0,250-300tkm,
BYD,0.0,yli300tkm,
BYD,1.0,0-50tkm,25820.0
BYD,1.0,50-100tkm,
BYD,1.0,100-150tkm,
BYD,1.0,150-200tkm,
BYD,1.0,200-250tkm,
BYD,1.0,250-300tkm,
BYD,1.0,yli300tkm,
BYD,2.0,0-50tkm,25695.0
BYD,2.0,50-100tkm,
BYD,2.0,100-150tkm,
BYD,2.0,150-200tkm,
BYD,2.0,200-250tkm,
BYD,2.0,250-300tkm,
BYD,2.0,yli300tkm,
BYD,3.0,0-50tkm,
BYD,3.0,50-100tkm,
BYD,3.0,100-150tkm,
BYD,3.0,150-200tkm,
BYD,3.0,200-250tkm,
BYD,3.0,250-300tkm,
BYD,3.0,yli300tkm,
BYD,4.0,0-50tkm,
BYD,4.0,50-100tkm,
BYD,4.0,100-150tkm,
BYD,4.0,150-200tkm,
BYD,4.0,200-250tkm,
BYD,4.0,250-300tkm,
BYD,4.0,yli300tkm,
BYD,5.0,0-50tkm,
BYD,5.0,50-100tkm,
BYD,5.0,100-150tkm,
BYD,5.0,150-200tkm,
BYD,5.0,200-250tkm,
BYD,5.0,250-300tkm,
BYD,5.0,yli300tkm,
BYD,6.0,0-50tkm,
BYD,6.0,50-100tkm,
BYD,6.0,100-150tkm,
BYD,6.0,150-200tkm,
BYD,6.0,200-250tkm,
BYD,6.0,250-300tkm,
BYD,6.0,yli300tkm,
BYD,7.0,0-50tkm,
BYD,7.0,50-100tkm,
BYD,7.0,100-150tkm,
BYD,7.0,150-200tkm,
BYD,7.0,200-250tkm,
BYD,7.0,250-300tkm,
BYD,7.0,yli300tkm,
BYD,8.0,0-50tkm,
BYD,8.0,50-100tkm,
BYD,8.0,100-150tkm,
BYD,8.0,150-200tkm,
BYD,8.0,200-250tkm,
BYD,8.0,250-300tkm,
BYD,8.0,yli300tkm,
BYD,9.0,0-50tkm,
BYD,9.0,50-100tkm,
BYD,9.0,100-150tkm,
BYD,9.0,150-200tkm,
BYD,9.0,200-250tkm,
BYD,9.0,250-300tkm,
BYD,9.0,yli300tkm,
BYD,10.0,0-50tkm,
BYD,10.0,50-100tkm,
BYD,10.0,100-150tkm,
BYD,10.0,150-200tkm,
BYD,10.0,200-250tkm,
BYD,10.0,250-300tkm,
BYD,10.0,yli300tkm,
BYD,11.0,0-50tkm,
BYD,11.0,50-100tkm,
BYD,11.0,100-150tkm,
BYD,11.0,150-200tkm,
BYD,11.0,200-250tkm,
BYD,11.0,250-300tkm,
BYD,11.0,yli300tkm,
BYD,12.0,0-50tkm,
BYD,12.0,50-100tkm,
BYD,12.0,100-150tkm,
BYD,12.0,150-200tkm,
BYD,12.0,200-250tkm,
BYD,12.0,250-300tkm,
BYD,12.0,yli300tkm,
BYD,13.0,0-50tkm,
BYD,13.0,50-100tkm,
BYD,13.0,100-150tkm,
BYD,13.0,150-200tkm,
BYD,13.0,200-250tkm,
BYD,13.0,250-300tkm,
BYD,13.0,yli300tkm,
BYD,14.0,0-50tkm,
BYD,14.0,50-100tkm,
BYD,14.0,100-150tkm,
BYD,14.0,150-200tkm,
BYD,14.0,200-250tkm,
BYD,14.0,250-300tkm,
BYD,14.0,yli300tkm,
BYD,15.0,0-50tkm,
BYD,15.0,50-100tkm,
BYD,15.0,100-150tkm,
BYD,15.0,150-200tkm,
BYD,15.0,200-250tkm,
BYD,15.0,250-300tkm,
BYD,15.0,yli300tkm,
BYD,16.0,0-50tkm,
BYD,16.0,50-100tkm,
BYD,16.0,100-150tkm,
BYD,16.0,150-200tkm,
BYD,16.0,200-250tkm,
BYD,16.0,250-300tkm,
BYD,16.0,yli300tkm,
BYD,17.0,0-50tkm,
BYD,17.0,50-100tkm,
BYD,17.0,100-150tkm,
BYD,17.0,150-200tkm,
BYD,17.0,200-250tkm,
BYD,17.0,250-300tkm,
BYD,17.0,yli300tkm,
BYD,18.0,0-50tkm,
BYD,18.0,50-100tkm,
BYD,18.0,100-150tkm,
BYD,18.0,150-200tkm,
BYD,18.0,200-250tkm,
BYD,18.0,250-300tkm,
BYD,18.0,yli300tkm,
BYD,19.0,0-50tkm,
BYD,19.0,50-100tkm,
BYD,19.0,100-150tkm,
BYD,19.0,150-200tkm,
BYD,19.0,200-250tkm,
BYD,19.0,250-300tkm,
BYD,19.0,yli300tkm,
BYD,20.0,0-50tkm,
BYD,20.0,50-100tkm,
BYD,20.0,100-150tkm,
BYD,20.0,150-200tkm,
BYD,20.0,200-250tkm,
BYD,20.0,250-300tkm,
BYD,20.0,yli300tkm,
Bentley,0.0,0-50tkm,590000.0
Bentley,0.0,50-100tkm,
Bentley,0.0,100-150tkm,
Bentley,0.0,150-200tkm,
Bentley,0.0,200-250tkm,
Bentley,0.0,250-300tkm,
Bentley,0.0,yli300tkm,
Bentley,1.0,0-50tkm,
Bentley,1.0,50-100tkm,
Bentley,1.0,100-150tkm,
Bentley,1.0,150-200tkm,
Bentley,1.0,200-250tkm,
Bentley,1.0,250-300tkm,
Bentley,1.0,yli300tkm,
Bentley,2.0,0-50tkm,249350.0
Bentley,2.0,50-100tkm,
Bentley,2.0,100-150tkm,
Bentley,2.0,150-200tkm,
Bentley,2.0,200-250tkm,
Bentley,2.0,250-300tkm,
Bentley,2.0,yli300tkm,
Bentley,3.0,0-50tkm,239800.0
Bentley,3.0,50-100tkm,
Bentley,3.0,100-150tkm,
Bentley,3.0,150-200tkm,
Bentley,3.0,200-250tkm,
Bentley,3.0,250-300tkm,
Bentley,3.0,yli300tkm,
Bentley,4.0,0-50tkm,
Bentley,4.0,50-100tkm,140900.0
Bentley,4.0,100-150tkm,
Bentley,4.0,150-200tkm,
Bentley,4.0,200-250tkm,
Bentley,4.0,250-300tkm,
Bentley,4.0,yli300tkm,
Bentley,5.0,0-50tkm,349800.0
Bentley,5.0,50-100tkm,269800.0
Bentley,5.0,100-150tkm,
Bentley,5.0,150-200tkm,
Bentley,5.0,200-250tkm,
Bentley,5.0,250-300tkm,
Bentley,5.0,yli300tkm,
Bentley,6.0,0-50tkm,
Bentley,6.0,50-100tkm,
Bentley,6.0,100-150tkm,
Bentley,6.0,150-200tkm,
Bentley,6.0,200-250tkm,
Bentley,6.0,250-300tkm,
Bentley,6.0,yli300tkm,
Bentley,7.0,0-50tkm,229800.0
Bentley,7.0,50-100tkm,
Bentley,7.0,100-150tkm,
Bentley,7.0,150-200tkm,
Bentley,7.0,200-250tkm,
Bentley,7.0,250-300tkm,
Bentley,7.0,yli300tkm,
Bentley,8.0,0-50tkm,
Bentley,8.0,50-100tkm,
Bentley,8.0,100-150tkm,
Bentley,8.0,150-200tkm,
Bentley,8.0,200-250tkm,
Bentley,8.0,250-300tkm,
Bentley,8.0,yli300tkm,
Bentley,9.0,0-50tkm,
Bentley,9.0,50-100tkm,
Bentley,9.0,100-150tkm,
Bentley,9.0,150-200tkm,
Bentley,9.0,200-250tkm,
Bentley,9.0,250-300tkm,
Bentley,9.0,yli300tkm,
Bentley,10.0,0-50tkm,
Bentley,10.0,50-100tkm,
Bentley,10.0,100-150tkm,
Bentley,10.0,150-200tkm,
Bentley,10.0,200-250tkm,
Bentley,10.0,250-300tkm,
Bentley,10.0,yli300tkm,
Bentley,11.0,0-50tkm,
Bentley,11.0,50-100tkm,
Bentley,11.0,100-150tkm,
Bentley,11.0,150-200tkm,
Bentley,11.0,200-250tkm,
Bentley,11.0,250-300tkm,
Bentley,11.0,yli300tkm,
Bentley,12.0,0-50tkm,
Bentley,12.0,50-100tkm,139900.0
Bentley,12.0,100-150tkm,
Bentley,12.0,150-200tkm,
Bentley,12.0,200-250tkm,
Bentley,12.0,250-300tkm,
Bentley,12.0,yli300tkm,
Bentley,13.0,0-50tkm,
Bentley,13.0,50-100tkm,
Bentley,13.0,100-150tkm,
Bentley,13.0,150-200tkm,
Bentley,13.0,200-250tkm,
Bentley,13.0,250-300tkm,
Bentley,13.0,yli300tkm,
Bentley,14.0,0-50tkm,
Bentley,14.0,50-100tkm,
Bentley,14.0,100-150tkm,
Bentley,14.0,150-200tkm,
Bentley,14.0,200-250tkm,
Bentley,14.0,250-300tkm,
Bentley,14.0,yli300tkm,
Bentley,15.0,0-50tkm,
Bentley,15.0,50-100tkm,87900.0
Bentley,15.0,100-150tkm,
Bentley,15.0,150-200tkm,
Bentley,15.0,200-250tkm,
Bentley,15.0,250-300tkm,
Bentley,15.0,yli300tkm,
Bentley,16.0,0-50tkm,
Bentley,16.0,50-100tkm,69800.0
Bentley,16.0,100-150tkm,64900.0
Bentley,16.0,150-200tkm,
Bentley,16.0,200-250tkm,
Bentley,16.0,250-300tkm,
Bentley,16.0,yli300tkm,
Bentley,17.0,0-50tkm,
Bentley,17.0,50-100tkm,79900.0
Bentley,17.0,100-150tkm,59900.0
Bentley,17.0,150-200tkm,
Bentley,17.0,200-250tkm,
Bentley,17.0,250-300tkm,
Bentley,17.0,yli300tkm,
Bentley,18.0,0-50tkm,
Bentley,18.0,50-100tkm,
Bentley,18.0,100-150tkm,36400.0
Bentley,18.0,150-200tkm,
Bentley,18.0,200-250tkm,
Bentley,18.0,250-300tkm,
Bentley,18.0,yli300tkm,
Bentley,19.0,0-50tkm,
Bentley,19.0,50-100tkm,54900.0
Bentley,19.0,100-150tkm,59900.0
Bentley,19.0,150-200tkm,
Bentley,19.0,200-250tkm,
Bentley,19.0,250-300tkm,
Bentley,19.0,yli300tkm,
Bentley,20.0,0-50tkm,
Bentley,20.0,50-100tkm,54990.0
Bentley,20.0,100-150tkm,
Bentley,20.0,150-200tkm,
Bentley,20.0,200-250tkm,
Bentley,20.0,250-300tkm,
Bentley,20.0,yli300tkm,
Cadillac,0.0,0-50tkm,
Cadillac,0.0,50-100tkm,
Cadillac,0.0,100-150tkm,
Cadillac,0.0,150-200tkm,
Cadillac,0.0,200-250tkm,
Cadillac,0.0,250-300tkm,
Cadillac,0.0,yli300tkm,
Cadillac,1.0,0-50tkm,
Cadillac,1.0,50-100tkm,
Cadillac,1.0,100-150tkm,
Cadillac,1.0,150-200tkm,
Cadillac,1.0,200-250tkm,
Cadillac,1.0,250-300tkm,
Cadillac,1.0,yli300tkm,
Cadillac,2.0,0-50tkm,
Cadillac,2.0,50-100tkm,
Cadillac,2.0,100-150tkm,
Cadillac,2.0,150-200tkm,
Cadillac,2.0,200-250tkm,
Cadillac,2.0,250-300tkm,
Cadillac,2.0,yli300tkm,
Cadillac,3.0,0-50tkm,
Cadillac,3.0,50-100tkm,
Cadillac,3.0,100-150tkm,
Cadillac,3.0,150-200tkm,
Cadillac,3.0,200-250tkm,
Cadillac,3.0,250-300tkm,
Cadillac,3.0,yli300tkm,
Cadillac,4.0,0-50tkm,
Cadillac,4.0,50-100tkm,
Cadillac,4.0,100-150tkm,
Cadillac,4.0,150-200tkm,
Cadillac,4.0,200-250tkm,
Cadillac,4.0,250-300tkm,
Cadillac,4.0,yli300tkm,
Cadillac,5.0,0-50tkm,
Cadillac,5.0,50-100tkm,
Cadillac,5.0,100-150tkm,
Cadillac,5.0,150-200tkm,
Cadillac,5.0,200-250tkm,
Cadillac,5.0,250-300tkm,
Cadillac,5.0,yli300tkm,
Cadillac,6.0,0-50tkm,119900.0
Cadillac,6.0,50-100tkm,
Cadillac,6.0,100-150tkm,
Cadillac,6.0,150-200tkm,
Cadillac,6.0,200-250tkm,
Cadillac,6.0,250-300tkm,
Cadillac,6.0,yli300tkm,
Cadillac,7.0,0-50tkm,
Cadillac,7.0,50-100tkm,
Cadillac,7.0,100-150tkm,
Cadillac,7.0,150-200tkm,
Cadillac,7.0,200-250tkm,
Cadillac,7.0,250-300tkm,
Cadillac,7.0,yli300tkm,
Cadillac,8.0,0-50tkm,99800.0
Cadillac,8.0,50-100tkm,
Cadillac,8.0,100-150tkm,56800.0
Cadillac,8.0,150-200tkm,
Cadillac,8.0,200-250tkm,
Cadillac,8.0,250-300tkm,
Cadillac,8.0,yli300tkm,
Cadillac,9.0,0-50tkm,
Cadillac,9.0,50-100tkm,52790.0
Cadillac,9.0,100-150tkm,
Cadillac,9.0,150-200tkm,
Cadillac,9.0,200-250tkm,
Cadillac,9.0,250-300tkm,
Cadillac,9.0,yli300tkm,
Cadillac,10.0,0-50tkm,
Cadillac,10.0,50-100tkm,
Cadillac,10.0,100-150tkm,
Cadillac,10.0,150-200tkm,
Cadillac,10.0,200-250tkm,
Cadillac,10.0,250-300tkm,
Cadillac,10.0,yli300tkm,
Cadillac,11.0,0-50tkm,
Cadillac,11.0,50-100tkm,
Cadillac,11.0,100-150tkm,
Cadillac,11.0,150-200tkm,
Cadillac,11.0,200-250tkm,
Cadillac,11.0,250-300tkm,
Cadillac,11.0,yli300tkm,
Cadillac,12.0,0-50tkm,
Cadillac,12.0,50-100tkm,
Cadillac,12.0,100-150tkm,
Cadillac,12.0,150-200tkm,
Cadillac,12.0,200-250tkm,
Cadillac,12.0,250-300tkm,
Cadillac,12.0,yli300tkm,
Cadillac,13.0,0-50tkm,
Cadillac,13.0,50-100tkm,
Cadillac,13.0,100-150tkm,
Cadillac,13.0,150-200tkm,
Cadillac,13.0,200-250tkm,
Cadillac,13.0,250-300tkm,
Cadillac,13.0,yli300tkm,
Cadillac,14.0,0-50tkm,
Cadillac,14.0,50-100tkm,
Cadillac,14.0,100-150tkm,
Cadillac,14.0,150-200tkm,
Cadillac,14.0,200-250tkm,
Cadillac,14.0,250-300tkm,
Cadillac,14.0,yli300tkm,
Cadillac,15.0,0-50tkm,
Cadillac,15.0,50-100tkm,
Cadillac,15.0,100-150tkm,15900.0
Cadillac,15.0,150-200tkm,
Cadillac,15.0,200-250tkm,
Cadillac,15.0,250-300tkm,
Cadillac,15.0,yli300tkm,
Cadillac,16.0,0-50tkm,
Cadillac,16.0,50-100tkm,
Cadillac,16.0,100-150tkm,
Cadillac,16.0,150-200tkm,
Cadillac,16.0,200-250tkm,
Cadillac,16.0,250-300tkm,
Cadillac,16.0,yli300tkm,
Cadillac,17.0,0-50tkm,
Cadillac,17.0,50-100tkm,
Cadillac,17.0,100-150tkm,
Cadillac,17.0,150-200tkm,
Cadillac,17.0,200-250tkm,19900.0
Cadillac,17.0,250-300tkm,
Cadillac,17.0,yli300tkm,
Cadillac,18.0,0-50tkm,
Cadillac,18.0,50-100tkm,
Cadillac,18.0,100-150tkm,29480.0
Cadillac,18.0,150-200tkm,
Cadillac,18.0,200-250tkm,
Cadillac,18.0,250-300tkm,
Cadillac,18.0,yli300tkm,
Cadillac,19.0,0-50tkm,
Cadillac,19.0,50-100tkm,
Cadillac,19.0,100-150tkm,29900.0
Cadillac,19.0,150-200tkm,7490.0
Cadillac,19.0,200-250tkm,
Cadillac,19.0,250-300tkm,
Cadillac,19.0,yli300tkm,
Cadillac,20.0,0-50tkm,
Cadillac,20.0,50-100tkm,
Cadillac,20.0,100-150tkm,
Cadillac,20.0,150-200tkm,
Cadillac,20.0,200-250tkm,
Cadillac,20.0,250-300tkm,
Cadillac,20.0,yli300tkm,
Chevrolet,0.0,0-50tkm,
Chevrolet,0.0,50-100tkm,
Chevrolet,0.0,100-150tkm,
Chevrolet,0.0,150-200tkm,
Chevrolet,0.0,200-250tkm,
Chevrolet,0.0,250-300tkm,
Chevrolet,0.0,yli300tkm,
Chevrolet,1.0,0-50tkm,
Chevrolet,1.0,50-100tkm,
Chevrolet,1.0,100-150tkm,
Chevrolet,1.0,150-200tkm,
Chevrolet,1.0,200-250tkm,
Chevrolet,1.0,250-300tkm,
Chevrolet,1.0,yli300tkm,
Chevrolet,2.0,0-50tkm,
Chevrolet,2.0,50-100tkm,
Chevrolet,2.0,100-150tkm,
Chevrolet,2.0,150-200tkm,
Chevrolet,2.0,200-250tkm,
Chevrolet,2.0,250-300tkm,
Chevrolet,2.0,yli300tkm,
Chevrolet,3.0,0-50tkm,
Chevrolet,3.0,50-100tkm,71900.0
Chevrolet,3.0,100-150tkm,
Chevrolet,3.0,150-200tkm,
Chevrolet,3.0,200-250tkm,
Chevrolet,3.0,250-300tkm,
Chevrolet,3.0,yli300tkm,
Chevrolet,4.0,0-50tkm,
Chevrolet,4.0,50-100tkm,
Chevrolet,4.0,100-150tkm,
Chevrolet,4.0,150-200tkm,
Chevrolet,4.0,200-250tkm,
Chevrolet,4.0,250-300tkm,
Chevrolet,4.0,yli300tkm,
Chevrolet,5.0,0-50tkm,
Chevrolet,5.0,50-100tkm,67880.0
Chevrolet,5.0,100-150tkm,
Chevrolet,5.0,150-200tkm,
Chevrolet,5.0,200-250tkm,
Chevrolet,5.0,250-300tkm,
Chevrolet,5.0,yli300tkm,
Chevrolet,6.0,0-50tkm,
Chevrolet,6.0,50-100tkm,
Chevrolet,6.0,100-150tkm,
Chevrolet,6.0,150-200tkm,
Chevrolet,6.0,200-250tkm,
Chevrolet,6.0,250-300tkm,
Chevrolet,6.0,yli300tkm,
Chevrolet,7.0,0-50tkm,
Chevrolet,7.0,50-100tkm,69700.0
Chevrolet,7.0,100-150tkm,
Chevrolet,7.0,150-200tkm,
Chevrolet,7.0,200-250tkm,
Chevrolet,7.0,250-300tkm,
Chevrolet,7.0,yli300tkm,
Chevrolet,8.0,0-50tkm,
Chevrolet,8.0,50-100tkm,53900.0
Chevrolet,8.0,100-150tkm,
Chevrolet,8.0,150-200tkm,
Chevrolet,8.0,200-250tkm,
Chevrolet,8.0,250-300tkm,
Chevrolet,8.0,yli300tkm,
Chevrolet,9.0,0-50tkm,82900.0
Chevrolet,9.0,50-100tkm,
Chevrolet,9.0,100-150tkm,
Chevrolet,9.0,150-200tkm,
Chevrolet,9.0,200-250tkm,
Chevrolet,9.0,250-300tkm,
Chevrolet,9.0,yli300tkm,43990.0
Chevrolet,10.0,0-50tkm,
Chevrolet,10.0,50-100tkm,19350.0
Chevrolet,10.0,100-150tkm,
Chevrolet,10.0,150-200tkm,21940.0
Chevrolet,10.0,200-250tkm,
Chevrolet,10.0,250-300tkm,
Chevrolet,10.0,yli300tkm,
Chevrolet,11.0,0-50tkm,
Chevrolet,11.0,50-100tkm,
Chevrolet,11.0,100-150tkm,22900.0
Chevrolet,11.0,150-200tkm,7990.0
Chevrolet,11.0,200-250tkm,5445.0
Chevrolet,11.0,250-300tkm,
Chevrolet,11.0,yli300tkm,
Chevrolet,12.0,0-50tkm,69900.0
Chevrolet,12.0,50-100tkm,5275.0
Chevrolet,12.0,100-150tkm,5900.0
Chevrolet,12.0,150-200tkm,7590.0
Chevrolet,12.0,200-250tkm,
Chevrolet,12.0,250-300tkm,
Chevrolet,12.0,yli300tkm,
Chevrolet,13.0,0-50tkm,
Chevrolet,13.0,50-100tkm,7695.0
Chevrolet,13.0,100-150tkm,7150.0
Chevrolet,13.0,150-200tkm,5690.0
Chevrolet,13.0,200-250tkm,3900.0
Chevrolet,13.0,250-300tkm,3990.0
Chevrolet,13.0,yli300tkm,
Chevrolet,14.0,0-50tkm,
Chevrolet,14.0,50-100tkm,
Chevrolet,14.0,100-150tkm,21464.5
Chevrolet,14.0,150-200tkm,5635.0
Chevrolet,14.0,200-250tkm,14195.0
Chevrolet,14.0,250-300tkm,
Chevrolet,14.0,yli300tkm,
Chevrolet,15.0,0-50tkm,
Chevrolet,15.0,50-100tkm,
Chevrolet,15.0,100-150tkm,
Chevrolet,15.0,150-200tkm,2990.0
Chevrolet,15.0,200-250tkm,
Chevrolet,15.0,250-300tkm,4700.0
Chevrolet,15.0,yli300tkm,
Chevrolet,16.0,0-50tkm,
Chevrolet,16.0,50-100tkm,
Chevrolet,16.0,100-150tkm,3200.0
Chevrolet,16.0,150-200tkm,
Chevrolet,16.0,200-250tkm,
Chevrolet,16.0,250-300tkm,
Chevrolet,16.0,yli300tkm,
Chevrolet,17.0,0-50tkm,
Chevrolet,17.0,50-100tkm,
Chevrolet,17.0,100-150tkm,1895.0
Chevrolet,17.0,150-200tkm,
Chevrolet,17.0,200-250tkm,
Chevrolet,17.0,250-300tkm,29600.0
Chevrolet,17.0,yli300tkm,
Chevrolet,18.0,0-50tkm,
Chevrolet,18.0,50-100tkm,44990.0
Chevrolet,18.0,100-150tkm,
Chevrolet,18.0,150-200tkm,
Chevrolet,18.0,200-250tkm,
Chevrolet,18.0,250-300tkm,
Chevrolet,18.0,yli300tkm,
Chevrolet,19.0,0-50tkm,
Chevrolet,19.0,50-100tkm,
Chevrolet,19.0,100-150tkm,
Chevrolet,19.0,150-200tkm,3395.0
Chevrolet,19.0,200-250tkm,
Chevrolet,19.0,250-300tkm,
Chevrolet,19.0,yli300tkm,
Chevrolet,20.0,0-50tkm,
Chevrolet,20.0,50-100tkm,
Chevrolet,20.0,100-150tkm,
Chevrolet,20.0,150-200tkm,
Chevrolet,20.0,200-250tkm,
Chevrolet,20.0,250-300tkm,
Chevrolet,20.0,yli300tkm,11990.0
Chrysler,0.0,0-50tkm,
Chrysler,0.0,50-100tkm,
Chrysler,0.0,100-150tkm,
Chrysler,0.0,150-200tkm,
Chrysler,0.0,200-250tkm,
Chrysler,0.0,250-300tkm,
Chrysler,0.0,yli300tkm,
Chrysler,1.0,0-50tkm,
Chrysler,1.0,50-100tkm,
Chrysler,1.0,100-150tkm,
Chrysler,1.0,150-200tkm,
Chrysler,1.0,200-250tkm,
Chrysler,1.0,250-300tkm,
Chrysler,1.0,yli300tkm,
Chrysler,2.0,0-50tkm,
Chrysler,2.0,50-100tkm,
Chrysler,2.0,100-150tkm,
Chrysler,2.0,150-200tkm,
Chrysler,2.0,200-250tkm,
Chrysler,2.0,250-300tkm,
Chrysler,2.0,yli300tkm,
Chrysler,3.0,0-50tkm,
Chrysler,3.0,50-100tkm,
Chrysler,3.0,100-150tkm,
Chrysler,3.0,150-200tkm,
Chrysler,3.0,200-250tkm,
Chrysler,3.0,250-300tkm,
Chrysler,3.0,yli300tkm,
Chrysler,4.0,0-50tkm,
Chrysler,4.0,50-100tkm,
Chrysler,4.0,100-150tkm,
Chrysler,4.0,150-200tkm,
Chrysler,4.0,200-250tkm,
Chrysler,4.0,250-300tkm,
Chrysler,4.0,yli300tkm,
Chrysler,5.0,0-50tkm,
Chrysler,5.0,50-100tkm,
Chrysler,5.0,100-150tkm,
Chrysler,5.0,150-200tkm,
Chrysler,5.0,200-250tkm,
Chrysler,5.0,250-300tkm,
Chrysler,5.0,yli300tkm,
Chrysler,6.0,0-50tkm,
Chrysler,6.0,50-100tkm,
Chrysler,6.0,100-150tkm,
Chrysler,6.0,150-200tkm,
Chrysler,6.0,200-250tkm,
Chrysler,6.0,250-300tkm,
Chrysler,6.0,yli300tkm,
Chrysler,7.0,0-50tkm,
Chrysler,7.0,50-100tkm,
Chrysler,7.0,100-150tkm,
Chrysler,7.0,150-200tkm,
Chrysler,7.0,200-250tkm,
Chrysler,7.0,250-300tkm,
Chrysler,7.0,yli300tkm,
Chrysler,8.0,0-50tkm,
Chrysler,8.0,50-100tkm,
Chrysler,8.0,100-150tkm,
Chrysler,8.0,150-200tkm,
Chrysler,8.0,200-250tkm,
Chrysler,8.0,250-300tkm,
Chrysler,8.0,yli300tkm,
Chrysler,9.0,0-50tkm,
Chrysler,9.0,50-100tkm,
Chrysler,9.0,100-150tkm,
Chrysler,9.0,150-200tkm,
Chrysler,9.0,200-250tkm,
Chrysler,9.0,250-300tkm,
Chrysler,9.0,yli300tkm,
Chrysler,10.0,0-50tkm,
Chrysler,10.0,50-100tkm,
Chrysler,10.0,100-150tkm,
Chrysler,10.0,150-200tkm,
Chrysler,10.0,200-250tkm,
Chrysler,10.0,250-300tkm,
Chrysler,10.0,yli300tkm,
Chrysler,11.0,0-50tkm,
Chrysler,11.0,50-100tkm,
Chrysler,11.0,100-150tkm,
Chrysler,11.0,150-200tkm,
Chrysler,11.0,200-250tkm,
Chrysler,11.0,250-300tkm,
Chrysler,11.0,yli300tkm,
Chrysler,12.0,0-50tkm,
Chrysler,12.0,50-100tkm,
Chrysler,12.0,100-150tkm,
Chrysler,12.0,150-200tkm,
Chrysler,12.0,200-250tkm,13890.0
Chrysler,12.0,250-300tkm,
Chrysler,12.0,yli300tkm,
Chrysler,13.0,0-50tkm,
Chrysler,13.0,50-100tkm,14890.0
Chrysler,13.0,100-150tkm,
Chrysler,13.0,150-200tkm,
Chrysler,13.0,200-250tkm,
Chrysler,13.0,250-300tkm,
Chrysler,13.0,yli300tkm,
Chrysler,14.0,0-50tkm,
Chrysler,14.0,50-100tkm,
Chrysler,14.0,100-150tkm,
Chrysler,14.0,150-200tkm,
Chrysler,14.0,200-250tkm,
Chrysler,14.0,250-300tkm,
Chrysler,14.0,yli300tkm,
Chrysler,15.0,0-50tkm,
Chrysler,15.0,50-100tkm,
Chrysler,15.0,100-150tkm,
Chrysler,15.0,150-200tkm,5900.0
Chrysler,15.0,200-250tkm,
Chrysler,15.0,250-300tkm,
Chrysler,15.0,yli300tkm,
Chrysler,16.0,0-50tkm,
Chrysler,16.0,50-100tkm,4900.0
Chrysler,16.0,100-150tkm,
Chrysler,16.0,150-200tkm,
Chrysler,16.0,200-250tkm,
Chrysler,16.0,250-300tkm,
Chrysler,16.0,yli300tkm,
Chrysler,17.0,0-50tkm,
Chrysler,17.0,50-100tkm,
Chrysler,17.0,100-150tkm,
Chrysler,17.0,150-200tkm,
Chrysler,17.0,200-250tkm,2980.0
Chrysler,17.0,250-300tkm,
Chrysler,17.0,yli300tkm,
Chrysler,18.0,0-50tkm,
Chrysler,18.0,50-100tkm,
Chrysler,18.0,100-150tkm,13900.0
Chrysler,18.0,150-200tkm,
Chrysler,18.0,200-250tkm,
Chrysler,18.0,250-300tkm,
Chrysler,18.0,yli300tkm,
Chrysler,19.0,0-50tkm,
Chrysler,19.0,50-100tkm,
Chrysler,19.0,100-150tkm,
Chrysler,19.0,150-200tkm,8695.0
Chrysler,19.0,200-250tkm,
Chrysler,19.0,250-300tkm,
Chrysler,19.0,yli300tkm,
Chrysler,20.0,0-50tkm,
Chrysler,20.0,50-100tkm,5600.0
Chrysler,20.0,100-150tkm,
Chrysler,20.0,150-200tkm,
Chrysler,20.0,200-250tkm,
Chrysler,20.0,250-300tkm,
Chrysler,20.0,yli300tkm,
Citroën,0.0,0-50tkm,37240.0
Citroën,0.0,50-100tkm,
Citroën,0.0,100-150tkm,
Citroën,0.0,150-200tkm,
Citroën,0.0,200-250tkm,
Citroën,0.0,250-300tkm,
Citroën,0.0,yli300tkm,
Citroën,1.0,0-50tkm,30800.0
Citroën,1.0,50-100tkm,27780.0
Citroën,1.0,100-150tkm,
Citroën,1.0,150-200tkm,
Citroën,1.0,200-250tkm,
Citroën,1.0,250-300tkm,
Citroën,1.0,yli300tkm,
Citroën,2.0,0-50tkm,25880.0
Citroën,2.0,50-100tkm,22550.0
Citroën,2.0,100-150tkm,23690.0
Citroën,2.0,150-200tkm,19999.0
Citroën,2.0,200-250tkm,
Citroën,2.0,250-300tkm,
Citroën,2.0,yli300tkm,
